"KOD03_097"	"AD06_048"	"WC05_048"	"HS04_048"	"PS12_009"	"GS13_017"	"PWS12_133"	"UP03_048"
"X5475"	0.0749	0.1897	0.0345	0	0	0	0	0
"X5476"	0.1976	0.0634	0.2159	0.275	0.1579	0.0833	0.192	0.0918
"X548"	0.3008	0.2487	0.228	0.3067	0.2479	0.0909	0.3458	0.256
"X549"	0.0713	0.1505	0.0303	0	0	0	0	0.0697
"X5490"	0.2165	0.2516	0.1976	0.1821	0.0939	0.0833	0.3098	0.1742
"X5492"	0.2866	0.2092	0.2604	0.3138	0.2577	0.4621	0.2312	0.2688
"X5503"	0.2269	0.2906	0.2386	0.3423	0.2814	0.1727	0.2424	0.2463
"X5508"	0.1869	0.3611	0.1505	0.2748	0.1404	0.3091	0.0417	0.2807
"X551"	0.3357	0.4224	0.2828	0.3596	0.4047	0.5	0.3953	0.386
"X5511"	0.2935	0.2487	0.1462	0.3306	0.2119	0	0.3098	0.2807
"X5514"	0	0.0333	0	0	0.0506	0.2273	0	0.0244
"X5515"	0.0244	0.1226	0	0	0.0244	0	0.0455	0
"X5517"	0.275	0.1226	0.1472	0.3051	0.3077	0.1591	0.2826	0.3323
"X5523"	0.1123	0	0.0966	0	0	0	0.1621	0
"X5526"	0.1215	0	0.0634	0.0263	0	0.0909	0.0417	0.0713
"X5534"	0.0749	0.0998	0.3085	0.1906	0.3138	0.2455	0	0.1615
"X5536"	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
"X5538"	0.4905	0.5053	0.5062	0.5025	0.5054	0.5091	0.5054	0.5027
"X5541"	0.3371	0.3116	0.2356	0.0731	0.1734	0.0909	0.2312	0.1821
"X5542"	0.4154	0.3719	0.3903	0.3175	0.4314	0.0833	0.3351	0.3667
"X5548"	0	0.1653	0	0.0563	0	0	0.1621	0.027
"X555"	0.0939	0.2586	0.2396	0.3853	0.226	0.2879	0.3587	0.1976
"X5550"	0.453	0.3871	0.4384	0.4244	0.3904	0.2879	0.4764	0.4686
"X5551"	0.4616	0.4656	0.3337	0.3138	0.4002	0.3409	0.3933	0.4374
"X5553"	0.1372	0.0655	0.1462	0.0256	0.3457	0.1591	0	0.0482
"X5558"	0.1215	0.0701	0.0634	0.0533	0	0	0.0815	0.1862
"X556"	0.4399	0.2345	0.5028	0.4423	0.4912	0.3864	0.4384	0.3914
"X5560"	0.025	0.0634	0	0	0	0	0.1902	0
"X5561"	0	0.0333	0	0.1734	0	0	0.0815	0.0263
"X5562"	0.3651	0.3903	0.4548	0.3423	0.4294	0.4091	0.4605	0.4282
"X5574"	0.3841	0.3355	0.3201	0.3532	0.2065	0.3409	0.3351	0.3786
"X5577"	0.3364	0.3241	0.2893	0.2825	0.1444	0.2667	0.3571	0.1734
"X5580"	0.0533	0.0677	0.1734	0	0.0768	0	0	0.025
"X5586"	0.1734	0.1068	0.2516	0.1472	0.0263	0.1	0.2727	0.081
"X5589"	0	0	0.0323	0.0985	0	0	0	0
"X5590"	0.027	0.1032	0.0323	0	0	0.0833	0.1976	0.0494
"X5593"	0.4777	0.469	0.4032	0.4378	0.3128	0.2879	0.4644	0.461
"X5595"	0.4966	0.4988	0.4103	0.4312	0.4406	0.3864	0.5018	0.4951
"X5600"	0.027	0.1226	0.1505	0.1862	0.2162	0.2273	0.0417	0.0697
"X5603"	0.0244	0.0655	0.119	0.0494	0.0713	0	0	0.0918
"X5609"	0.4445	0.4871	0.0303	0.4019	0.3077	0.2273	0.4638	0.4553
"X5610"	0.3904	0.4032	0.381	0.4731	0.4732	0.4848	0.4022	0.4079
"X5611"	0	0.1264	0	0	0	0	0	0.0238
"X5612"	0.4141	0.2957	0.2812	0.3917	0.3596	0.2879	0.3587	0.3786
"X5617"	0.0985	0.1774	0.0615	0.0519	0.0494	0.1591	0.1558	0.2524
"X5623"	0.1381	0.0634	0.0966	0.0548	0.0856	0.0909	0.0417	0.0768
"X563"	0	0.1032	0	0.0533	0	0	0.0435	0.027
"X5632"	0.3726	0.371	0.4148	0.4513	0.3848	0.3409	0.3804	0.2811
"X5636"	0.379	0.3	0.3241	0.2414	0.3403	0.3889	0.2925	0.3307
"X5637"	0	0	0.101	0	0.1862	0	0.1976	0
"X5638"	0.0788	0	0.0345	0.0548	0.1653	0	0.0417	0.0768
"X5639"	0.101	0.1226	0.0655	0.027	0.0788	0.1	0.0435	0.0713
"X564"	0.027	0.0726	0.119	0	0	0	0	0
"X5644"	0.0482	0.1226	0.0597	0.025	0.2348	0.2273	0	0.0238
"X5645"	0	0.0357	0.0333	0.0506	0.1284	0.1889	0	0
"X5646"	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
"X5648"	0.1472	0.0701	0.0634	0.3101	0.1186	0	0.1558	0.1437
"X5650"	0.0533	0	0	0.0749	0.1245	0	0	0
"X5651"	0.2568	0.2821	0.3846	0.2688	0.3333	0.4556	0.2536	0.2421
"X5652"	0	0.0935	0.0615	0.0494	0.0244	0.1591	0	0.0238
"X5653"	0.2881	0.2092	0.2092	0.281	0.286	0.1667	0.4357	0.2638
"X5654"	0.131	0.1653	0.1032	0.0985	0.1631	0.2455	0.1245	0.101
"X5656"	0.4872	0.3241	0.228	0.4324	0.3341	0.0833	0.3202	0.2703
"X5658"	0.4858	0.4972	0.5025	0.5023	0.4992	0.4091	0.4946	0.473
"X5659"	0.3596	0.3793	0.1724	0.2821	0.253	0.3485	0.4185	0.367
"X566"	0.4089	0.3611	0.4015	0.5016	0.5	0.4182	0.3351	0.3293
"X5665"	0.1186	0.0935	0.0634	0.1862	0	0	0.1196	0
"X567"	0.1215	0.0323	0.0655	0.0494	0.0256	0	0.0417	0.0788
"X5670"	0.0286	0	0.0345	0.0788	0.0256	0	0.085	0.1472
"X5677"	0.1063	0.1032	0.2345	0.1615	0.2479	0.2879	0.085	0.226
"X5678"	0.2874	0.3718	0.229	0.3235	0.2807	0.3091	0.3351	0.2696
"X568"	0.0256	0.0701	0.0323	0.0788	0.0731	0.0909	0.1558	0.0749
"X5680"	0.3171	0.3707	0.2976	0.2976	0.2019	0.0833	0.1245	0.2805
"X5681"	0.1509	0.1305	0.3355	0.2756	0.256	0.3939	0.2727	0.2112
"X5686"	0.2479	0.2222	0.228	0.2504	0.226	0.2455	0.0815	0.256
"X5689"	0.2165	0.2092	0.2159	0.3231	0.0713	0	0.1196	0.1545
"X569"	0.2524	0.1505	0.1155	0.0731	0.1372	0.1591	0.1196	0.1341
"X5692"	0.1159	0.1552	0.0907	0.1437	0.1186	0.0833	0.1558	0.1341
"X5693"	0.1548	0.266	0.119	0.1548	0.226	0.1591	0.2628	0.1693
"X5695"	0.0294	0.1226	0.2032	0.1615	0.1693	0.3409	0.1558	0.0939
"X5697"	0.5045	0.5037	0.4456	0.502	0.4879	0.5076	0.504	0.5036
"X5700"	0.3598	0.3161	0.0881	0.2026	0.178	0.0833	0.3098	0.1742
"X5703"	0.4524	0.4655	0.3873	0.3718	0.3957	0.1591	0.4746	0.3171
"X5705"	0.4636	0.4782	0.381	0.4231	0.3341	0.4318	0.4842	0.4549
"X5706"	0	0	0.0881	0.0731	0.1159	0.0833	0	0.047
"X5716"	0.484	0.486	0.4602	0.4513	0.5043	0.4545	0.4638	0.475
"X5723"	0.4688	0.4908	0.371	0.4405	0.2763	0.3091	0.4511	0.4964
"X5728"	0.0263	0	0.0634	0	0.0494	0.2455	0.0417	0.0985
"X5729"	0.0749	0.0966	0.1724	0.1824	0.101	0.0833	0.0815	0.0482
"X5732"	0.503	0.4785	0.4943	0.5034	0.5024	0.5076	0.5036	0.5041
"X5734"	0.2092	0.1068	0.1709	0.119	0.205	0.3333	0	0.1226
"X5735"	0	0.1032	0	0.027	0	0	0	0.0482
"X5737"	0.1653	0.1264	0	0.0768	0.1245	0	0.1245	0.0939
"X5740"	0.025	0.0333	0.1734	0.0519	0.0749	0	0	0
"X5742"	0.0962	0	0.0312	0.0731	0.1579	0.3409	0	0
"X5745"	0.1615	0.0634	0.0303	0.0494	0.178	0.1591	0.192	0.0697
"X5748"	0.1215	0.1349	0.2032	0.2365	0.0768	0	0.1196	0.1036
"X5752"	0.1579	0.1505	0.0615	0.2019	0.1615	0.2879	0.1196	0.0918
"X5759"	0.1862	0.228	0.1462	0.0731	0.0939	0.0833	0.3098	0.1934
"X576"	0.2397	0.3063	0.0881	0.1276	0.0256	0	0.0417	0.1186
"X5762"	0.1693	0.0333	0.0881	0	0.0482	0.1591	0.0417	0.1341
"X5763"	0.0563	0.0701	0.2009	0.0548	0.0597	0	0	0
"X5767"	0.5019	0.5034	0.5032	0.5054	0.5032	0.5152	0.5091	0.5037
"X5770"	0.4732	0.3966	0.38	0.3917	0.3526	0.4318	0.3587	0.4396
"X5771"	0.1982	0.1774	0.1155	0.0962	0.2072	0.3409	0.1902	0.047
"X5772"	0.1787	0.0935	0.1676	0.0506	0.0713	0.2273	0.2228	0.0697
"X5774"	0.0962	0.0998	0.1653	0.1676	0.2162	0	0.0455	0.0713
"X5776"	0.1472	0.0998	0.0881	0	0	0	0	0
"X5780"	0.1693	0.1774	0.1155	0	0.101	0.0833	0.1196	0.0962
"X5782"	0.0494	0.1774	0	0.025	0	0.0833	0.1558	0.0939
"X5784"	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
"X5786"	0.0579	0.0726	0.1349	0.0278	0.1155	0.2667	0.0435	0.1588
"X579"	0.3645	0.3796	0.2742	0.3341	0.1276	0.3091	0.462	0.419
"X5790"	0.3171	0.4161	0.3021	0.3378	0.2917	0.2879	0.2826	0.212
"X5792"	0.3201	0.2816	0.0881	0.0506	0.1437	0	0.2536	0.2348
"X5795"	0.4994	0.5	0.5	0.5	0.5	0.5	0.5	0.5
"X5796"	0.2917	0.3538	0.2218	0.2449	0.1579	0.0833	0.2554	0.2962
"X5802"	0.0533	0.0701	0.1516	0.081	0.0256	0.2273	0.1196	0.025
"X5816"	0.0768	0.0998	0.1264	0.1252	0.0749	0	0	0
"X5819"	0.0278	0.1839	0.0998	0.084	0.0731	0.1727	0.2228	0.0918
"X5820"	0.0256	0	0.1516	0	0.0506	0	0.0417	0.0918
"X5823"	0.3723	0.3892	0.4368	0.3794	0.4857	0.5091	0.3953	0.3994
"X5824"	0.3986	0.4601	0.3534	0.3333	0.3506	0.0909	0.4656	0.35
"X5827"	0.1036	0.2032	0.2396	0.1186	0.2	0.4545	0.2536	0.2642
"X5828"	0.101	0.1944	0.0323	0.1509	0.0962	0	0.2826	0.0749
"X5829"	0.0939	0.2742	0.2159	0.2019	0.2348	0.0833	0.2826	0.1934
"X5834"	0	0	0	0	0	0.1591	0	0
"X584"	0.0286	0.0677	0.0333	0	0.1245	0	0	0
"X5844"	0.1186	0.0634	0.0303	0.0513	0.0263	0	0.0815	0.0697
"X5846"	0.2019	0.1774	0.0881	0.025	0.1186	0.2273	0	0.2218
"X5847"	0.0563	0	0	0.1186	0	0	0.0435	0.0506
"X5849"	0.3364	0.3624	0.2957	0.33	0.0563	0.2879	0.2536	0.2748
"X5850"	0.1186	0.1505	0.1155	0.1437	0.2917	0.2273	0.1902	0.1934
"X5851"	0.4955	0.4759	0.4935	0.496	0.4933	0.3864	0.4982	0.4821
"X5861"	0.0985	0.1505	0.0303	0.2214	0.0749	0	0.1196	0.1372
"X5863"	0.3731	0.2385	0.4338	0.3944	0.4333	0.1	0.4316	0.295
"X5864"	0.3963	0.4161	0.2386	0.3037	0.3231	0.3939	0.3587	0.4013
"X5866"	0.0768	0.0357	0.1396	0.0563	0.0519	0	0.1196	0.1472
"X5871"	0.321	0.4289	0.3744	0.2748	0.2214	0.2879	0.3202	0.3138
"X5873"	0.4708	0.4926	0.4384	0.4399	0.4939	0.5227	0.4837	0.4628
"X5879"	0.2524	0.2516	0.3286	0.1437	0.3083	0.0833	0.2228	0.1341
"X5882"	0.1159	0.0323	0	0.025	0	0	0.0815	0.1341
"X5885"	0.1276	0	0.1264	0.0303	0	0	0	0.0482
"X5887"	0.2348	0.228	0.119	0.1821	0.0939	0.0833	0.1902	0.1341
"X5889"	0.0244	0	0.1724	0.1215	0.0482	0	0.0417	0.0482
"X5894"	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
"X5898"	0.2162	0.2738	0.3355	0.3651	0.366	0.2455	0.3351	0.2065
"X5900"	0.4079	0.4253	0.2159	0.366	0.2524	0.3091	0.404	0.2816
"X5903"	0.2504	0.266	0.2032	0.3349	0.3423	0.4091	0.3351	0.236
"X5908"	0.2814	0.2989	0.2957	0.4429	0.3231	0.0909	0.3587	0.33
"X591"	0.1186	0	0.0312	0	0	0.0833	0.1245	0
"X5910"	0.489	0.4516	0.5009	0.4436	0.436	0.2273	0.3587	0.4402
"X5911"	0.025	0.0935	0	0.0256	0	0	0.1196	0.0494
"X5912"	0.101	0.1032	0.0634	0.101	0.027	0	0	0.0286
"X5917"	0.4917	0.4409	0.4355	0.495	0.466	0.4697	0.4366	0.4177
"X592"	0.372	0.4586	0.4335	0.4204	0.4854	0.4545	0.4909	0.4582
"X5920"	0.131	0.0655	0.1226	0.1778	0.1653	0.0909	0.0417	0.1742
"X5924"	0.0533	0.1108	0	0.0768	0	0	0.1902	0
"X5926"	0.0482	0	0.142	0.0494	0.1186	0.1591	0.0417	0
"X5932"	0.1159	0.1226	0.0615	0.0962	0	0	0.1976	0.23
"X5933"	0.33	0.2092	0.1724	0.1821	0.0768	0.0833	0.1558	0.3171
"X5937"	0.4647	0.4931	0.3458	0.4531	0.4662	0.4889	0.4802	0.4353
"X5938"	0.081	0.0357	0	0	0.0506	0.2545	0	0
"X5941"	0.2695	0.4989	0.0881	0.1615	0.025	0.5	0.5	0.4965
"X5943"	0.1579	0.1226	0.0312	0	0	0.0833	0.1558	0.0697
"X5946"	0	0	0.0323	0	0.0548	0.1591	0.0435	0
"X5947"	0	0.0935	0.0881	0	0.1159	0.2273	0.0815	0
"X595"	0.0494	0.0333	0.2159	0.0494	0.2397	0.2273	0.0815	0.0918
"X5955"	0.4793	0.4914	0.3712	0.4423	0.4244	0.4318	0.5	0.4683
"X5957"	0.0788	0.1305	0.142	0	0.1063	0.0909	0.0887	0.1132
"X5958"	0	0.0726	0	0.027	0	0.2	0.1558	0
"X5959"	0.025	0	0.0597	0.166	0	0	0	0
"X5963"	0.131	0.0345	0.1446	0.3101	0.4047	0.2955	0.0815	0.101
"X597"	0.0939	0.0333	0.0597	0.0256	0.1186	0.0833	0.2228	0.047
"X5975"	0.4896	0.4978	0.5028	0.5051	0.4994	0.4621	0.5036	0.4564
"X5980"	0.2171	0.228	0.142	0.2577	0.1579	0	0.1558	0.0697
"X5981"	0	0.1264	0.0935	0	0.0482	0.1591	0	0.0238
"X5984"	0.459	0.4527	0.4763	0.4879	0.4835	0.4242	0.4783	0.4436
"X5985"	0	0.0323	0.0907	0	0	0.1591	0	0.0256
"X5987"	0.2112	0.0634	0.2169	0.2365	0.1186	0.2273	0.2228	0.2019
"X599"	0.2019	0.3538	0.2386	0.1615	0.1787	0.3864	0.2826	0.2811
"X5998"	0.4089	0.5	0.3954	0.4692	0.448	0.3889	0.4203	0.4616
"X6"	0.0244	0	0.142	0.2019	0.0482	0	0.0417	0
"X6008"	0.4484	0.4877	0.4548	0.5015	0.4964	0.4182	0.4185	0.4161
"X6010"	0.4595	0.4731	0.4476	0.4353	0.4838	0.4242	0.4185	0.4079
"X6013"	0.025	0.0323	0.0303	0.0731	0	0	0.2228	0.047
"X6015"	0.4776	0.5054	0.4577	0.4885	0.4841	0.5227	0.4675	0.4489
"X602"	0.178	0.1552	0.2396	0.1215	0.0713	0	0.0417	0.0918
"X6020"	0.4327	0.4839	0.3621	0.3	0.2212	0.2455	0.4656	0.3917
"X6023"	0.2269	0.2564	0.0966	0	0.1123	0.0833	0.0435	0.2386
"X6027"	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
"X6029"	0.5	0.5	0.5	0.4993	0.5	0.5	0.5	0.5
"X603"	0.0939	0.0634	0.0881	0.0962	0.0939	0.1591	0.1196	0.0918
"X6033"	0	0.0634	0	0	0.0482	0	0.0417	0.1132
"X6037"	0.0482	0	0	0	0	0	0.0435	0.1159
"X6039"	0.1372	0.0935	0.1068	0.081	0.1976	0.1727	0.1196	0.047
"X604"	0.4791	0.4871	0.2218	0.4885	0.4673	0.5076	0.5072	0.5032
"X6040"	0	0.0323	0	0	0	0.1591	0	0.0256
"X6041"	0.0962	0.2155	0.2742	0.1437	0.1622	0.0833	0.1558	0.1404
"X6045"	0.1778	0.1108	0.0726	0.0881	0.101	0	0.1621	0.1472
"X6046"	0.2103	0	0.0634	0.0856	0.1509	0.0909	0.0435	0.0278
"X6052"	0.0713	0.0634	0	0.0494	0.1372	0	0.1902	0.0238
"X6056"	0	0	0.3712	0.2218	0.4353	0.2273	0.0417	0
"X6057"	0.4981	0.4989	0.4829	0.4993	0.5043	0.4848	0.4921	0.4896
"X6058"	0.0749	0	0.0323	0	0.0731	0.3091	0.0417	0.0749
"X6061"	0.3957	0.3882	0.4394	0.366	0.3463	0.4242	0.4185	0.4321
"X6063"	0.1952	0.1349	0	0.1906	0.1869	0.0833	0.1558	0.1437
"X6064"	0.4665	0.4516	0.4261	0.4821	0.436	0.2879	0.4289	0.4067
"X6067"	0.5014	0.5012	0.495	0.4953	0.4933	0.5091	0.4873	0.4831
"X607"	0.0303	0.1709	0.0333	0.1245	0.1628	0.0833	0.2727	0.0945
"X6070"	0.0244	0.0333	0.0881	0	0.253	0.0833	0.0815	0
"X6071"	0.4183	0.3793	0.2812	0.436	0.2354	0.1591	0.4855	0.3786
"X6073"	0.496	0.5	0.4801	0.4955	0.5006	0.5	0.4964	0.5024
"X6075"	0	0	0	0	0.0482	0.1591	0	0
"X6084"	0.5023	0.5	0.4355	0.5057	0.5007	0.5379	0.4946	0.4981
"X6087"	0.4744	0.5	0.4574	0.4769	0.4769	0.5	0.5	0.5
"X6089"	0.4972	0.4154	0.4753	0.5	0.5	0.5091	0.5	0.419
"X6093"	0.0615	0.0701	0.0323	0	0.1284	0	0	0.1036
"X6094"	0.4506	0.5032	0.4877	0.4833	0.503	0.5152	0.4185	0.4907
"X6098"	0.256	0.2222	0.1774	0.3714	0.1872	0.3091	0.1196	0.3037
"X6099"	0	0.1226	0.0597	0	0	0	0.0417	0
"X61"	0.428	0.4172	0.3201	0.2923	0.2695	0.3409	0.3351	0.2642
"X610"	0.0713	0.1226	0.1155	0.0731	0.2165	0.2273	0.0815	0.1551
"X6104"	0.0494	0.1396	0.0998	0.226	0.1404	0	0.085	0.2019
"X6107"	0.2577	0.1884	0.1676	0.226	0.253	0	0.404	0.1159
"X6109"	0	0	0.0597	0.025	0.0962	0.2879	0.2228	0.047
"X6110"	0.2524	0.2742	0.3011	0.1653	0.1579	0	0.0417	0.1132
"X6111"	0.3138	0.4301	0.2218	0.2456	0.2019	0.1727	0.3804	0.4171
"X6113"	0.0494	0	0.0597	0.1615	0.0939	0	0	0.0697
"X6115"	0	0.0323	0.0615	0.0506	0.025	0.1591	0	0
"X6116"	0.3532	0.3034	0.1155	0.1952	0.1615	0.2879	0.3116	0.3323
"X6117"	0.4237	0.429	0.486	0.4957	0.4135	0.4773	0.5018	0.5018
"X6118"	0.0768	0.0701	0.0935	0.027	0.101	0	0.0417	0.1215
"X6119"	0.1276	0	0	0	0	0	0	0.0256
"X6120"	0.0548	0.0677	0.1932	0.0962	0.1437	0	0.1902	0.0749
"X6128"	0.2807	0.2235	0.2527	0.1036	0.1186	0	0.0417	0.0985
"X6130"	0.3514	0.2816	0.1601	0.217	0.2619	0	0.2332	0.3231
"X6135"	0.4596	0.471	0.3551	0.4609	0.3854	0.2879	0.404	0.3659
"X6136"	0.3929	0.484	0.2218	0.1437	0.2619	0.0833	0.5	0.436
"X6139"	0.0597	0.1108	0.0966	0	0	0	0	0.1036
"X614"	0.4738	0.4742	0.2812	0.4923	0.4067	0.5076	0.4891	0.4402
"X6142"	0	0.0677	0.037	0.0519	0	0	0.1245	0
"X6143"	0.4298	0.3437	0.372	0.1734	0.2577	0.2879	0.3804	0.2816
"X6144"	0.4423	0.4569	0.2222	0.2312	0.2319	0.0833	0.3221	0.3201
"X6145"	0.2065	0.2957	0.1932	0.254	0.2112	0.1727	0.1902	0.2019
"X6146"	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
"X615"	0	0.1505	0	0.0256	0	0	0.1299	0.0238
"X6150"	0	0.0323	0	0	0.0506	0	0	0.0985
"X6151"	0.205	0.1032	0.0655	0.0533	0.0263	0.0833	0.1196	0.1472
"X6153"	0.5037	0.5011	0.3712	0.4788	0.3848	0.3409	0.5054	0.5
"X6159"	0.497	0.5032	0.4006	0.4923	0.3738	0.3864	0.5072	0.482
"X6161"	0.2218	0.2032	0.0754	0.2748	0.178	0.0909	0.2945	0.2449
"X6166"	0.2632	0.2976	0.0726	0.1036	0.1653	0.1727	0.2228	0.2463
"X6168"	0.3718	0.2222	0.2516	0.2365	0.2212	0.1727	0.2536	0.2807
"X6172"	0.3506	0.3063	0.3522	0.4298	0.3725	0.4621	0.5072	0.4399
"X6180"	0.4744	0.4989	0.5	0.4979	0.4769	0.4924	0.5	0.4981
"X6182"	0.0244	0.0634	0.142	0.1186	0.2348	0	0	0.0918
"X6183"	0.4738	0.5011	0.4744	0.4513	0.4994	0.5227	0.4022	0.5006
"X6187"	0	0.0333	0.1976	0.1615	0.3018	0.0833	0	0.0918
"X6188"	0.0256	0	0.0935	0.027	0.1404	0.0909	0.0417	0.0263
"X619"	0.1906	0.0655	0.1505	0.3083	0.3144	0.1591	0.2228	0.1215
"X6191"	0.1165	0.0634	0	0.025	0.0244	0	0	0.047
"X6197"	0.4957	0.4892	0.5022	0.4974	0.4988	0.5076	0.4946	0.5012
"X6200"	0.1579	0.0634	0	0.025	0.0244	0	0.0417	0.0939
"X6207"	0.0856	0.0998	0.0345	0.1276	0.1071	0.0909	0.0455	0.0513
"X6209"	0.0788	0	0	0.1215	0.0506	0	0	0.0494
"X6210"	0.0506	0	0.1828	0.1036	0.1472	0	0.0815	0.0731
"X6211"	0.1472	0.0935	0	0	0.0244	0	0.0815	0.0697
"X6212"	0	0	0	0.1444	0.0939	0.0833	0.1196	0
"X6218"	0.3718	0.2738	0	0	0	0.0909	0.3605	0.33
"X6220"	0.504	0.5034	0.4886	0.4993	0.497	0.4318	0.5	0.4762
"X6221"	0	0	0	0	0	0	0.1196	0
"X6230"	0.0962	0.0333	0.0998	0.0832	0.0788	0.1591	0.1558	0.047
"X6231"	0.4665	0.4802	0.4718	0.4899	0.478	0.5	0.5	0.4821
"X6232"	0.3506	0.3034	0.3085	0.2748	0.1588	0.1	0.337	0.2397
"X6234"	0.4231	0.4419	0.4688	0.4237	0.3744	0.4242	0.2628	0.3914
"X6238"	0.1548	0.1724	0.2751	0.1063	0.2372	0.0909	0.2925	0.0768
"X6239"	0.4414	0.4601	0.4231	0.4545	0.4616	0.5076	0.496	0.3866
"X6243"	0.3441	0.2733	0.3519	0.281	0.3929	0.2667	0.3202	0.2632
"X6249"	0.0939	0	0	0.0506	0.1159	0	0	0.047
"X625"	0.2348	0.1505	0.142	0.3144	0.253	0.3864	0.2536	0.1934
"X6252"	0.4268	0.4161	0.4498	0.4596	0.3848	0.3485	0.4004	0.4543
"X6254"	0.0263	0	0	0.025	0	0.0833	0.1196	0
"X6257"	0.4298	0.4989	0.4312	0.3044	0.4393	0.5152	0.502	0.3981
"X6261"	0.1215	0.3034	0.3629	0.2873	0.2365	0.3091	0.1976	0.226
"X6262"	0	0	0.0634	0.027	0.0985	0	0	0.025
"X6263"	0.0579	0.0333	0	0	0	0.1591	0	0.0506
"X6265"	0.1245	0	0.0333	0	0	0	0.1621	0
"X6267"	0.0579	0.0385	0.1396	0.0278	0.0597	0.1	0.1621	0.081
"X6268"	0.0533	0.1653	0.1516	0.1734	0.3144	0.2455	0.1196	0.1906
"X6269"	0.1472	0.1944	0.3021	0.3231	0.404	0.2273	0.2925	0.2982
"X6272"	0.025	0.0634	0.142	0.0962	0.1404	0.2273	0	0.0697
"X6286"	0.0519	0.0357	0	0	0	0	0.1196	0
"X6288"	0.0935	0.0357	0	0	0	0	0.1245	0.142
"X6289"	0.502	0.4934	0.5054	0.4836	0.5054	0.5	0.4928	0.503
"X6293"	0.5027	0.492	0.4914	0.4849	0.5	0.4621	0.4822	0.4984
"X6295"	0	0.0323	0	0	0	0	0.1196	0
"X6296"	0.4237	0.4966	0.4234	0.4393	0.3616	0.4545	0.5054	0.461
"X6299"	0.0939	0.0323	0.119	0.025	0.0713	0.1591	0	0.047
"X63"	0.0788	0	0.0345	0.0519	0.166	0.2273	0	0.0749
"X6303"	0.1036	0.0655	0.0323	0.1404	0.0749	0.0833	0.0815	0.047
"X6307"	0.1372	0.1226	0.1922	0.2019	0.0713	0.0833	0	0.2348
"X6309"	0.0482	0.1226	0	0.0494	0.0713	0.1591	0	0
"X6312"	0.0962	0.0333	0.0966	0.0563	0.025	0.0833	0	0.1509
"X6315"	0.1159	0	0.119	0.0506	0.0939	0	0.1688	0.1545
"X6316"	0.1734	0.0345	0	0.0506	0.0713	0	0.0435	0.0238
"X6322"	0.0482	0.1552	0.0597	0.0494	0.1372	0.1591	0.0815	0.0238
"X6328"	0	0.1349	0	0.1509	0	0	0.0417	0.0519
"X6336"	0.3266	0.4323	0.3468	0.3293	0.3037	0.3939	0.3098	0.1437
"X634"	0.101	0	0.119	0	0.0278	0	0.0417	0
"X6344"	0.5038	0.4785	0.483	0.4929	0.4936	0.5	0.4964	0.4698
"X6348"	0.0506	0	0.1264	0.1959	0.025	0	0.0417	0.0263
"X635"	0.1215	0.1349	0.0615	0.1631	0.0768	0	0.1902	0.1341
"X6351"	0.1276	0.0655	0	0.1734	0	0	0.0417	0.025
"X6353"	0.3673	0.2828	0.303	0.33	0.3968	0.4318	0.4638	0.3403
"X6359"	0.1404	0.0634	0.0303	0.0749	0	0	0.085	0.0939
"X636"	0	0	0.0726	0	0	0	0	0
"X6360"	0.4389	0.5	0.4808	0.3563	0.5	0.5111	0.498	0.4333
"X6362"	0.1372	0.0634	0	0	0.0244	0	0	0
"X6365"	0.4896	0.4849	0.4972	0.5038	0.5043	0.5152	0.5	0.4564
"X6366"	0.1676	0.0701	0.1196	0.0294	0	0	0.2312	0.1123
"X6368"	0.1472	0.2976	0.2092	0.205	0.2748	0.2455	0.2228	0.1693
"X637"	0.0713	0.1226	0.1462	0.0768	0.0939	0.0909	0.085	0.1579
"X6373"	0	0.0333	0.0634	0.0506	0.0506	0.1591	0	0.1653
"X638"	0.0263	0	0.0677	0.131	0.0506	0	0.0417	0
"X6384"	0.5037	0.5011	0.4587	0.4568	0.4079	0.3864	0.5036	0.5055
"X6397"	0	0	0	0.027	0.1381	0.0909	0	0
"X6398"	0.4197	0.4656	0.2516	0.3716	0.2449	0.5182	0.4928	0.3725
"X6399"	0.0962	0	0	0.2065	0.1215	0.0833	0.2228	0.1159
"X640"	0	0.0345	0.0634	0.025	0.0256	0.1727	0.0435	0.0263
"X6404"	0.4047	0.3644	0.3989	0.4964	0.2989	0.1591	0.4802	0.4683
"X641"	0.1579	0.1774	0.0303	0.0494	0	0	0.0417	0.047
"X6413"	0.3841	0.371	0.3864	0.3441	0.4128	0.4545	0.1976	0.3448
"X6417"	0.0962	0.1505	0.1976	0.0519	0.0731	0	0	0.178
"X642"	0.0713	0.0323	0	0.0494	0	0	0.0417	0.1132
"X6421"	0.2397	0.0966	0.1774	0.0731	0.0713	0.1591	0.1196	0.047
"X6422"	0.4033	0.4946	0.4868	0.3857	0.4381	0.4818	0.4746	0.47
"X6430"	0.2348	0.1774	0.4006	0.2212	0.347	0.2273	0.3351	0.23
