"KOD03_097"	"AD06_048"	"WC05_048"	"HS04_048"	"PS12_009"	"GS13_017"	"PWS12_133"	"UP03_048"
"X509"	-0.3758	-0.2766	-0.2653	-0.219	-0.3269	-0.2941	-0.5862	-0.025
"X5093"	0.0483	-0.0385	-0.0175	-0.0794	-0.1176	NA	-0.1282	-0.0725
"X5094"	-0.1765	-0.0909	-0.1228	-0.1818	-0.0749	0.5849	-0.2105	-0.0513
"X5097"	-0.1471	-0.0741	-0.0159	-0.0833	-0.0959	-0.0476	-0.2778	-0.1389
"X51"	0.1794	-0.0545	-0.1765	-0.2258	-0.1155	-0.5714	-0.2407	-0.0263
"X5100"	-0.3333	-0.275	-0.3061	-0.3869	-0.1784	-0.1	-0.1795	-0.0247
"X5101"	-0.0667	-0.0612	-0.1667	-0.1014	-0.1077	-0.1765	-0.0698	-0.0256
"X5103"	-0.3228	0.049	-0.0667	-0.0986	-0.0526	-0.1579	-0.122	0.0221
"X5106"	-0.0667	-0.12	-0.0169	-0.0833	-0.1765	-0.0476	-0.0952	-0.038
"X5111"	0.0281	-0.1915	-0.0247	-0.1801	-0.1935	-0.1111	-0.15	-0.0024
"X5114"	-0.0133	NA	-0.0333	-0.0141	-0.013	-0.0476	-0.05	-0.0154
"X5120"	-0.3124	-0.2541	-0.2081	-0.2683	-0.3	0.4359	-0.0455	-0.2722
"X5121"	NA	-0.1579	NA	0.6598	0	NA	0	-0.0667
"X5125"	-0.0278	-0.0769	-0.0345	-0.0909	-0.0571	0	-0.0698	-0.0857
"X5127"	-0.027	NA	NA	NA	-0.1642	0	NA	NA
"X5137"	-0.0725	-0.0612	-0.1915	-0.1567	-0.129	0.3103	-0.1892	-0.0685
"X5138"	0.1132	-0.5152	-0.35	-0.2364	-0.0374	-0.0588	-0.5714	0.0753
"X514"	-0.0263	-0.1837	-0.0667	-0.1642	-0.0526	-0.1	-0.0698	-0.0649
"X5143"	-0.0286	-0.0566	NA	0	NA	NA	NA	0
"X5146"	-0.1875	-0.8182	-0.1228	-0.1875	-0.1471	-1	-1	-0.6667
"X5148"	-0.0137	0	NA	-0.0303	0	-0.0526	-0.0222	0
"X5149"	-0.3228	-0.3139	-0.1228	-0.2381	-0.1525	0.0351	-0.3143	-0.2044
"X5152"	-0.0323	NA	0	-0.0448	-0.0303	NA	-0.1053	NA
"X5157"	-0.0833	-0.0385	0.1512	-0.0833	-0.1014	-0.1765	-0.0476	-0.0556
"X516"	-0.0685	-0.0526	-0.1636	-0.0833	-0.0959	-0.0476	-0.0455	-0.0959
"X5160"	NA	NA	0.6585	-0.0556	0	NA	NA	NA
"X5161"	-0.0541	NA	0	NA	NA	NA	NA	NA
"X5163"	-0.2643	-0.294	-0.3585	-0.1717	-0.3818	-0.0476	-0.2941	-0.1979
"X5168"	-0.5111	-0.1905	0.0166	-0.0462	-0.2542	0	-0.2432	-0.291
"X5170"	-0.1875	-0.25	-0.0667	-0.0833	-0.0541	0	-0.0698	-0.25
"X5175"	-0.2632	0	0.0569	-0.0808	-0.1613	-0.2857	-0.122	-0.2239
"X5178"	-0.0625	-0.1489	-0.0526	-0.0476	-0.1385	-0.0526	0	-0.0294
"X5183"	0.4815	-0.0182	-0.04	0	-0.0141	0.5745	0.1064	0.3675
"X5188"	-0.0411	NA	NA	0	-0.013	NA	-0.0952	0
"X5191"	-0.1014	NA	-0.098	-0.0263	0.0323	0	-0.0222	0
"X5194"	-0.0423	-0.0345	-0.0175	-0.013	0	NA	0	NA
"X5197"	-0.0423	-0.1538	NA	0	-0.0141	-0.1	-0.0222	-0.1143
"X5198"	-0.0435	-0.04	0	-0.0286	-0.0145	NA	-0.0952	NA
"X5201"	-0.3014	-0.2638	-0.0022	-0.4053	-0.3091	-0.4667	-0.4946	-0.0219
"X5203"	-0.0159	-0.16	-0.0175	0.2826	-0.0645	-0.1	0.2542	-0.0423
"X5206"	-0.0833	-0.1667	-0.0323	-0.1385	-0.04	NA	0	0.2739
"X5208"	-0.0857	-0.0385	-0.0526	-0.0435	0	NA	0	0.3211
"X5212"	-0.0256	NA	NA	0	0	NA	NA	-0.0513
"X5213"	-0.1875	-0.2727	-0.0189	-0.1935	-0.0556	-0.1579	-0.1667	-0.1385
"X5214"	-0.1765	-0.3333	-0.069	-0.1471	-0.0263	0	0.064	-0.0811
"X5217"	-0.6087	-0.7143	-0.3182	-0.5652	-0.4717	-0.6923	-0.84	-0.7333
"X5218"	-0.2134	-0.0839	-0.1272	-0.1854	-0.2541	-0.2727	-0.1897	-0.2258
"X5225"	0	0	0	0	-0.013	-0.1	NA	-0.013
"X5226"	NA	NA	0	NA	NA	-0.0476	NA	NA
"X5233"	-0.0256	NA	-0.0847	-0.013	NA	NA	-0.122	NA
"X5236"	NA	-0.037	0	NA	-0.0411	NA	-0.0698	0
"X5237"	NA	0	-0.0667	NA	NA	NA	-0.0233	0
"X5238"	0	NA	NA	-0.0606	NA	NA	0	NA
"X5242"	0	0	-0.0566	-0.0746	-0.0263	NA	NA	0
"X5245"	-0.0588	-0.037	-0.0508	-0.0278	0	0	NA	-0.1014
"X5247"	0	-0.0357	0.2727	0.1616	-0.0294	-0.1765	-0.0952	-0.0625
"X525"	-0.1143	-0.0545	-0.0323	-0.0685	-0.039	-0.0476	-0.15	-0.0933
"X5250"	-0.3929	-0.2263	-0.2876	-0.0882	-0.2917	-0.375	-0.3529	-0.3017
"X5253"	-0.1343	-0.1321	0.2	-0.2258	-0.2258	-0.1579	-0.15	-0.1714
"X5254"	-0.4167	-0.3938	-0.31	-0.0692	-0.3671	0.4286	-0.2932	-0.1268
"X5256"	-0.1946	-0.28	-0.3539	-0.087	-0.2192	-0.2941	-0.2632	-0.0588
"X5262"	-0.1268	-0.0526	NA	0	-0.039	NA	-0.122	-0.0526
"X5264"	-0.2759	-0.4037	-0.3061	-0.3735	0.0341	-0.2031	-0.1795	-0.1022
"X527"	-0.0704	NA	-0.0847	-0.04	-0.013	0	-0.0222	0.2931
"X5273"	-0.0127	-0.0526	NA	NA	-0.0127	NA	NA	0
"X5277"	-0.1746	-0.1837	-0.2157	0.1778	-0.0484	-0.1579	0.121	0.0023
"X5281"	-0.0127	-0.1321	0.1616	-0.0685	-0.039	-0.0476	-0.0222	-0.0123
"X5283"	-0.2188	-0.3953	-0.1163	-0.1611	-0.3115	-0.2222	-0.4375	0.0114
"X5289"	-0.3408	-0.2934	-0.3333	-0.2787	-0.3408	-0.2222	-0.2621	-0.1344
"X5291"	-0.0278	NA	NA	-0.013	0	-0.0526	NA	0
"X5292"	-0.343	-0.5263	-0.0169	-0.2917	-0.2637	0.0149	-0.3237	-0.1795
"X5293"	-0.1148	-0.0566	0	0	-0.0411	0	-0.0732	-0.0286
"X5294"	-0.0685	-0.0169	-0.0333	0	-0.04	NA	-0.0698	-0.038
"X5296"	-0.027	-0.0345	-0.0164	0	1	NA	-0.0476	0.4834
"X5299"	-0.0811	-0.0909	-0.1034	-0.0833	-0.1429	-0.0476	-0.0952	-0.0526
"X5304"	-1	-1	-1	-1	-1	-1	-1	-1
"X5306"	-0.3929	-0.3462	-0.2154	-0.2134	-0.2183	-0.375	-0.4014	-0.2
"X5314"	-0.0811	-0.037	0	0	NA	NA	-0.0455	-0.0513
"X5315"	-0.136	-0.3953	-0.1481	-0.3103	-0.2321	-0.2941	-0.2938	-0.1344
"X5316"	-0.4074	-0.1768	-0.3667	-0.2779	-0.3997	-0.25	-0.2222	-0.0966
"X5319"	-0.0263	-0.0175	-0.0333	-0.0556	-0.0411	NA	-0.0952	-0.0667
"X5325"	-0.0667	-0.0345	-0.0323	0	0	0	-0.0222	-0.025
"X5329"	-0.0294	-0.102	-0.0164	NA	NA	0	0	-0.0286
"X5331"	-0.2881	-0.1667	-0.1862	-0.2377	-0.3907	-0.5385	-0.2105	-0.0665
"X534"	-0.1268	0.0217	-0.1034	-0.1014	-0.0213	-0.0476	0.121	-0.1081
"X5341"	-0.0645	0	0	-0.0149	0	NA	-0.0244	0
"X5345"	-0.1525	-0.4384	-0.2772	-0.177	-0.0833	0.6452	-0.2432	0.1138
"X5349"	-0.1268	-0.0175	0	-0.0263	-0.013	NA	0	0.0068
"X5352"	-0.625	-0.6471	-0.0543	-0.3665	-0.0696	-0.2222	-0.2873	-0.4074
"X5353"	-0.1642	-0.1634	-0.0159	-0.1304	0.3702	-0.1579	-0.2932	0.0352
"X5354"	-0.1818	-0.1429	-0.3333	-0.1611	0.0694	-0.2222	-0.3143	-0.0307
"X5355"	0.0361	-0.2245	-0.0031	-0.0317	-0.2063	-0.0476	-0.09	-0.1195
"X5365"	-0.3699	-0.2541	-0.1013	-0.4219	-0.3186	0.3529	-0.3477	-0.1268
"X5373"	-0.4074	-0.3636	-0.2955	-0.56	-0.4504	-0.2031	-0.2407	-0.246
"X538"	-0.0141	0	0	-0.0625	-0.0556	NA	0	-0.027
"X5381"	0	NA	-0.1034	0	NA	NA	NA	NA
"X5384"	-0.0213	-0.1765	NA	NA	-0.0526	NA	-0.122	-0.1081
"X5387"	NA	NA	-0.0588	-0.0588	-0.0278	-0.0588	0	-0.0769
"X5390"	-0.3592	-0.4412	-0.5517	0.0417	-0.2134	-0.0526	-0.2873	0.1615
"X5391"	-0.0263	-0.0357	-0.1852	-0.04	0	0	-0.1795	-0.1389
"X5392"	-0.0263	NA	0	-0.0725	-0.0127	NA	0	0
"X5393"	-0.0159	-0.0769	-0.0169	-0.0462	0	NA	0	-0.0462
"X5394"	NA	NA	NA	0	-0.039	-0.0476	0	NA
"X5395"	-0.0127	NA	0	NA	-0.0526	-0.1579	NA	-0.038
"X5397"	-0.2203	-0.1892	-0.0769	-0.1562	-0.2143	-0.25	-0.4375	0.092
"X5398"	0	0	0	NA	NA	-0.0526	-0.0244	-0.0294
"X5399"	-0.0526	-0.0175	-0.0847	-0.027	-0.0127	NA	0	0
"X540"	-0.1385	0.6591	-0.0741	-0.1333	-0.0423	0.4286	-0.0402	-0.0128
"X5401"	-0.039	-0.0169	-0.0159	-0.0685	-0.0256	NA	-0.0222	-0.038
"X5407"	-0.0263	-0.037	-0.0909	-0.0833	0.1336	NA	-0.0698	-0.0986
"X5410"	-0.108	-0.2889	-0.0492	0.1769	-0.1143	NA	-0.0455	0.0323
"X5412"	-0.3413	-0.2372	-0.3872	-0.6246	-0.3393	-0.6667	-0.1282	-0.064
"X5413"	-0.04	NA	-0.0385	-0.0704	-0.1045	-0.1111	-0.0732	-0.0137
"X5417"	-0.0141	NA	NA	0	-0.0303	-0.0588	NA	NA
"X5423"	-0.0145	0	NA	NA	-0.0769	-0.2222	0	0
"X5425"	NA	NA	-0.0159	-0.013	-0.1143	-0.0476	NA	NA
"X5426"	-0.0811	-0.0169	NA	-0.0141	-0.013	0	0	-0.0127
"X5428"	-0.0133	0	-0.0169	-0.1475	-0.1014	-0.0526	-0.0455	-0.027
"X5433"	-0.0606	NA	NA	NA	-0.013	NA	-0.0952	-0.0133
"X5436"	-0.0435	-0.037	NA	NA	-0.027	NA	-0.0455	0
"X5438"	-0.1333	-0.102	-0.0181	0.0279	0.301	NA	0.0455	0.3739
"X5439"	0	-0.0714	NA	0	-0.0256	NA	-0.0455	0
"X544"	-0.0127	-0.0169	-0.0667	-0.04	-0.0411	NA	NA	-0.0556
"X5440"	-0.0541	NA	-0.0492	0	-0.1429	0	-0.0222	-0.0685
"X5446"	0	NA	NA	0	NA	-0.0476	-0.0222	0
"X5452"	NA	NA	-0.0182	-0.0133	-0.0149	NA	NA	-0.0685
"X5454"	-0.0811	-0.1538	-0.0847	0.1789	-0.0811	-0.1	-0.0952	-0.0649
"X5455"	NA	NA	-0.0508	NA	-0.0133	NA	NA	-0.025
"X5458"	-0.0024	-0.0086	-0.0714	-0.1429	-0.1343	-0.0526	-0.0698	0.1049
"X546"	-0.3472	0.0794	-0.2087	-0.1645	-0.1839	-0.3333	-0.4483	-0.0537
"X5464"	NA	NA	-0.0877	-0.0857	-0.04	0	NA	-0.025
"X5466"	-0.0725	-0.0385	-0.1818	-0.0746	-0.0556	0	-0.0222	-0.0137
"X5469"	-0.0794	NA	-0.0508	-0.0133	-0.0746	0	-0.0244	-0.0263
"X5475"	-0.027	0.2727	0	NA	NA	NA	NA	NA
"X5476"	-0.1111	-0.0169	-0.1228	-0.1818	-0.0811	0	0.3491	-0.038
"X548"	0.1689	-0.1489	-0.1321	-0.0247	-0.1525	0	-0.2571	-0.1613
"X549"	-0.0256	-0.0714	0	NA	NA	NA	NA	-0.025
"X5490"	-0.1268	-0.1538	-0.1071	-0.0986	-0.039	0	-0.2105	-0.0933
"X5492"	-0.1935	-0.1154	-0.1636	-0.2258	-0.1642	-0.082	-0.1282	-0.1746
"X5503"	-0.1333	0.0508	-0.1429	-0.2632	-0.0024	-0.0526	0.25	0.2712
"X5508"	0.1769	-0.2857	-0.0714	-0.1803	-0.0685	-0.1765	0	-0.1875
"X551"	-0.2542	0.102	0.0569	0.0019	-0.1054	-0.3333	0.12	-0.0629
"X5511"	-0.0128	-0.1489	-0.069	0.0694	0.1309	NA	-0.2105	-0.1875
"X5514"	NA	0	NA	NA	-0.0133	-0.1	NA	0
"X5515"	0	-0.0526	NA	NA	0	NA	0	NA
"X5517"	-0.1818	-0.0526	0.363	0.1375	-0.2188	-0.0476	-0.1795	-0.1009
"X5523"	-0.0476	NA	-0.0357	NA	NA	NA	-0.0732	NA
"X5526"	-0.0556	NA	-0.0169	0	NA	0	0	-0.0256
"X5534"	-0.027	-0.037	-0.2157	-0.1045	-0.2258	-0.1111	NA	-0.0833
"X5536"	-1	-1	-1	-1	-1	-1	-1	-1
"X5538"	-0.3592	-0.3429	-0.2263	-0.1371	-0.1162	0.1071	-0.4014	-0.5812
"X5541"	0.0633	-0.2174	0.1512	-0.0263	-0.0909	0	-0.1282	-0.0986
"X5542"	-0.2671	-0.1126	0.1736	-0.05	-0.2955	0	-0.2432	-0.0227
"X5548"	NA	-0.08	NA	-0.0149	NA	NA	-0.0732	0
"X555"	-0.039	-0.16	0.1146	-0.1979	-0.1343	-0.1579	-0.2778	-0.1111
"X5550"	-0.3997	-0.3333	-0.3132	-0.1782	-0.3448	-0.1579	-0.2243	-0.4734
"X5551"	-0.4253	-0.1634	-0.0332	-0.2258	0.0544	-0.2222	-0.1055	-0.0829
"X5553"	-0.0667	-0.0175	-0.069	0	-0.2698	-0.0476	NA	-0.0127
"X5558"	-0.0556	-0.0189	-0.0169	-0.0141	NA	NA	-0.0222	-0.1014
"X556"	-0.2239	-0.1373	-0.5669	-0.3565	-0.5137	-0.2941	-0.0455	0.0267
"X5560"	0	-0.0169	NA	NA	NA	NA	-0.0952	NA
"X5561"	NA	0	NA	-0.0909	NA	NA	-0.0222	0
"X5562"	-0.1413	-0.1387	-0.0638	-0.2632	-0.1645	-0.3333	-0.3219	0.0781
"X5574"	-0.3333	-0.25	-0.2308	0.0091	-0.1176	-0.2222	-0.2432	-0.1948
"X5577"	-0.0951	-0.234	0.0279	0.2135	0.2897	-0.125	-0.2727	-0.0909
"X5580"	-0.0141	-0.0182	0.2791	NA	-0.0278	NA	NA	0
"X5586"	-0.0909	-0.04	-0.1538	-0.0725	0	0	-0.1667	-0.0294
"X5589"	NA	NA	0	-0.0411	NA	NA	NA	NA
"X5590"	0	-0.0385	0	NA	NA	0	-0.1	-0.013
"X5593"	-0.2313	-0.4216	-0.2	0.0864	-0.2222	-0.1579	0.0638	-0.1726
"X5595"	-0.2391	-0.037	-0.0663	-0.0704	-0.1057	-0.2941	-0.4946	-0.0345
"X5600"	0	-0.0526	-0.0714	-0.1014	-0.125	-0.1	0	-0.025
"X5603"	0	-0.0175	-0.0508	-0.013	-0.0256	NA	NA	-0.038
"X5609"	-0.4815	-0.2583	0	-0.3684	-0.2188	-0.1	-0.3477	-0.412
"X5610"	-0.3448	-0.2	0.0159	-0.2683	-0.4948	-0.2031	-0.1396	-0.136
"X5611"	NA	-0.0545	NA	NA	NA	NA	NA	0
"X5612"	-0.1471	-0.2	-0.1852	-0.0851	0.0019	-0.1579	-0.2778	-0.1948
"X5617"	-0.0411	-0.0909	-0.0164	-0.0137	-0.013	-0.0476	-0.0698	-0.1594
"X5623"	-0.0645	-0.0169	-0.0357	-0.0145	-0.0313	0	0	-0.0278
"X563"	NA	-0.0385	NA	-0.0141	NA	NA	0	0
"X5632"	-0.1784	-0.3043	-0.242	-0.2741	-0.2044	-0.2222	-0.3143	-0.0165
"X5636"	-0.3191	-0.2	0.3293	-0.1429	-0.2593	-0.2857	-0.1892	-0.2453
"X5637"	NA	NA	0.6585	NA	-0.1014	NA	-0.1	NA
"X5638"	-0.0286	NA	0	-0.0145	-0.0857	NA	0	-0.0278
"X5639"	-0.0423	-0.0526	-0.0175	0	-0.0286	0	0	-0.0256
"X564"	0	-0.0196	-0.0508	NA	NA	NA	NA	NA
"X5644"	-0.0127	-0.0526	-0.0159	0	-0.1429	-0.1	NA	0
"X5645"	NA	0	0	-0.0133	0.3684	-0.0588	NA	NA
"X5646"	-1	-1	-1	-1	-1	-1	-1	-1
"X5648"	-0.0725	-0.0189	-0.0169	-0.2203	-0.0541	NA	-0.0698	-0.0704
"X5650"	-0.0141	NA	NA	-0.027	-0.0571	NA	NA	NA
"X5651"	0.0526	-0.1818	0.3	-0.1746	-0.25	0.561	-0.15	-0.1475
"X5652"	NA	-0.0345	-0.0164	-0.013	0	-0.0476	NA	0
"X5653"	0.1778	-0.1154	-0.1154	-0.1864	-0.194	1	-0.2022	0.0281
"X5654"	-0.0606	-0.08	-0.0385	-0.0411	-0.082	-0.1111	-0.0476	-0.0423
"X5656"	-0.2203	-0.234	-0.1321	-0.3125	-0.0808	0	-0.2222	0.2211
"X5658"	-0.571	-0.639	-0.6471	-0.6682	-0.6137	-0.3333	-0.7692	-0.6
"X5659"	0.0019	-0.3182	-0.0877	0.1818	0.0361	0.2826	-0.3939	-0.038
"X566"	-0.2541	-0.2857	0.0421	-0.2737	-0.5385	0.1304	-0.2432	-0.2459
"X5665"	-0.0541	-0.0345	-0.0169	-0.1014	NA	NA	-0.0455	NA
"X567"	-0.0556	0	-0.0175	-0.013	0	NA	0	-0.0286
"X5670"	0	NA	0	-0.0286	0	NA	-0.0233	-0.0725
"X5677"	-0.0448	-0.0385	-0.1373	-0.0833	-0.1525	-0.1579	-0.0233	-0.1343
"X5678"	-0.193	-0.0958	0.1549	-0.2364	-0.1875	-0.1765	-0.2432	0.0237
"X568"	0	-0.0189	0	-0.0286	-0.0263	0	-0.0698	-0.027
"X5680"	-0.2308	-0.3023	-0.2	-0.2063	-0.1143	0	-0.0476	-0.1884
"X5681"	-0.0746	-0.0566	-0.25	0.0023	-0.1613	0.1538	-0.1667	-0.1212
"X5686"	-0.1525	-0.125	-0.1321	-0.1562	-0.1343	-0.1111	-0.0222	-0.1613
"X5689"	-0.1268	-0.1154	-0.1228	-0.2381	-0.0256	NA	-0.0455	-0.0789
"X569"	-0.1594	-0.0714	-0.0492	-0.0263	-0.0667	-0.0476	-0.0455	-0.0649
"X5692"	-0.0526	-0.0741	-0.0333	-0.0704	-0.0541	0	-0.0698	-0.0649
"X5693"	-0.0769	-0.1667	-0.0508	-0.0769	-0.1343	-0.0476	-0.1579	-0.0882
"X5695"	0	-0.0526	-0.1111	-0.0833	-0.0882	-0.2222	-0.0698	-0.039
"X5697"	-0.125	-0.5061	-0.3326	-0.4812	-0.3665	-0.4776	-0.5529	-0.2542
"X5700"	-0.1525	-0.2245	-0.0323	0.1361	-0.0959	0	-0.2105	-0.0933
"X5703"	-0.5094	-0.5556	-0.1736	-0.3103	-0.3559	-0.0476	-0.4046	-0.2308
"X5705"	-0.4381	-0.3245	0.0159	-0.4182	0.3431	0.0351	-0.2571	-0.0724
"X5706"	NA	NA	-0.0323	-0.0263	-0.0526	0	NA	-0.0123
"X5716"	-0.343	-0.3938	-0.1193	-0.2741	-0.1125	-0.4667	-0.3477	-0.4034
"X5723"	-0.443	-0.4262	-0.3043	-0.0721	0.2548	-0.1765	-0.2932	-0.2192
"X5728"	0	NA	-0.0169	NA	-0.013	-0.1111	0	-0.0411
"X5729"	-0.027	-0.0357	-0.0877	-0.0968	-0.0423	0	-0.0222	-0.0127
"X5732"	-0.3091	-0.4831	-0.2261	-0.4263	-0.165	0.0149	-0.3237	-0.2753
"X5734"	-0.1154	-0.04	-0.0833	-0.0508	-0.1148	-0.2	NA	-0.0526
"X5735"	NA	-0.0385	NA	0	NA	NA	NA	-0.0127
"X5737"	-0.0857	-0.0545	NA	-0.0278	-0.0571	NA	-0.0476	-0.039
"X5740"	0	0	0.2791	-0.0137	-0.027	NA	NA	NA
"X5742"	-0.04	NA	0	-0.0263	-0.0811	-0.2222	NA	NA
"X5745"	-0.0833	-0.0169	0	-0.013	-0.0959	-0.0476	0.3491	-0.025
"X5748"	-0.0556	-0.0588	-0.1111	-0.1429	-0.0278	NA	-0.0455	-0.0435
"X5752"	-0.0811	-0.0714	-0.0164	-0.1143	-0.0833	-0.1579	-0.0455	-0.038
"X5759"	-0.1014	-0.1321	-0.069	-0.0263	-0.039	0	-0.2105	-0.1081
"X576"	-0.1471	-0.2093	-0.0323	-0.0588	0	NA	0	-0.0541
"X5762"	-0.0882	0	-0.0323	NA	-0.0127	-0.0476	0	-0.0649
"X5763"	-0.0149	-0.0189	-0.1064	-0.0145	-0.0159	NA	NA	NA
"X5767"	-0.2452	-0.5228	-0.3462	-0.1162	-0.2917	-0.2941	-0.1459	-0.2107
"X5770"	-0.4948	-0.1768	-0.1512	-0.0851	-0.1345	0.0351	-0.2778	-0.354
"X5771"	0.1385	-0.0909	-0.0492	-0.04	0.1336	-0.2222	-0.0952	-0.0123
"X5772"	0.1809	-0.0345	-0.0847	-0.0133	-0.0256	-0.1	-0.122	-0.025
"X5774"	-0.04	-0.037	-0.08	-0.0847	-0.125	NA	0	-0.0256
"X5776"	-0.0725	-0.037	-0.0323	NA	NA	NA	NA	NA
"X5780"	-0.0882	-0.0909	-0.0492	NA	-0.0423	0	-0.0455	-0.04
"X5782"	-0.013	-0.0909	NA	0	NA	0	-0.0698	-0.039
"X5784"	-1	-1	-1	-1	-0.9512	-1	-1	-1
"X5786"	-0.0154	-0.0196	-0.0588	0	-0.0492	-0.125	0	-0.0794
"X579"	-0.1296	-0.3171	-0.1765	-0.0808	-0.0588	-0.1765	-0.5333	-0.4074
"X5790"	-0.2308	-0.3953	-0.0031	-0.2581	-0.2	-0.1579	-0.1795	-0.1233
"X5792"	-0.2333	-0.1837	-0.0323	-0.0133	-0.0704	NA	-0.15	-0.1429
"X5795"	-0.9048	-1	-1	-1	-1	-1	-1	-1
"X5796"	-0.2	-0.2766	-0.1273	-0.1515	-0.0811	0	0.1844	-0.2059
"X5802"	-0.0141	-0.0189	0.3617	-0.0294	0	-0.1	-0.0455	0
"X5816"	-0.0278	-0.037	-0.0545	0.3693	-0.027	NA	NA	NA
"X5819"	0	0.275	-0.037	0.66	-0.0263	-0.0526	-0.122	-0.038
"X5820"	0	NA	0.3617	NA	-0.0133	NA	0	-0.038
"X5823"	-0.1512	-0.1519	-0.45	-0.1715	-0.3154	0.1071	0.12	-0.0827
"X5824"	-0.2203	-0.5294	-0.0732	-0.25	-0.2759	0	-0.1634	-0.1111
"X5827"	-0.0435	-0.1111	0.1146	-0.0541	-0.1111	-0.4667	-0.15	-0.1714
"X5828"	-0.0423	-0.102	0	-0.0746	-0.04	NA	-0.1795	-0.027
"X5829"	-0.039	-0.1765	-0.1228	-0.1143	-0.1429	0	-0.1795	-0.1081
"X5834"	NA	NA	NA	NA	NA	-0.0476	NA	NA
"X584"	0	-0.0182	0	NA	-0.0571	NA	NA	NA
"X5844"	-0.0541	-0.0169	0	1	0	NA	-0.0222	-0.025
"X5846"	-0.1143	-0.0909	-0.0323	0	-0.0541	-0.1	NA	0.0983
"X5847"	-0.0149	NA	NA	-0.0541	NA	NA	0	-0.0133
"X5849"	-0.0951	-0.0839	-0.2	-0.0879	-0.0149	-0.1579	-0.15	-0.1803
"X5850"	-0.0541	-0.0714	-0.0492	-0.0704	-0.2	-0.1	-0.0952	-0.1081
"X5851"	-0.8	-0.6111	-0.7647	-0.8095	-0.7674	-0.2941	-0.84	-0.6596
"X5861"	-0.0411	-0.0714	0	-0.129	-0.027	NA	-0.0455	-0.0667
"X5863"	0.0254	0.1935	-0.0638	0.0845	0.4872	0	0.0732	0.3588
"X5864"	-0.2308	-0.3953	-0.1429	-0.2131	-0.2381	0.1538	-0.2778	-0.246
"X5866"	-0.0278	0	-0.0612	-0.0149	-0.0137	NA	-0.0455	-0.0725
"X5871"	-0.0383	-0.4194	0.2632	-0.1803	-0.129	-0.1579	-0.2222	-0.2258
"X5873"	-0.1178	-0.12	-0.3132	-0.2239	-0.2346	0.2029	-0.4644	-0.0013
"X5879"	-0.1594	-0.1538	-0.046	-0.0704	-0.0541	0	-0.122	-0.0649
"X5882"	-0.0526	0	NA	0	NA	NA	-0.0222	-0.0649
"X5885"	-0.0588	NA	-0.0545	0	NA	NA	NA	-0.0127
"X5887"	-0.1429	-0.1321	-0.0508	-0.0986	-0.039	0	-0.0952	-0.0649
"X5889"	0	NA	-0.0877	-0.0556	-0.0127	NA	0	-0.0127
"X5894"	-1	-1	-1	-1	-1	-1	-1	-1
"X5898"	-0.125	-0.1739	-0.25	-0.1413	-0.1611	-0.1111	-0.2432	-0.1176
"X5900"	-0.136	-0.2541	-0.1228	-0.1611	-0.1594	-0.1765	0.0717	0.1546
"X5903"	-0.1562	-0.1667	-0.1111	0.0877	-0.2632	-0.3333	-0.2432	0.2765
"X5908"	-0.0024	0.0442	-0.2	-0.2203	-0.2381	0	-0.2778	-0.0879
"X591"	-0.0541	NA	0	NA	NA	0	-0.0476	NA
"X5910"	-0.3965	-0.5	-0.3308	-0.1272	-0.4545	-0.1	-0.2778	-0.2441
"X5911"	0	-0.0345	NA	0	NA	NA	-0.0455	-0.013
"X5912"	-0.0423	-0.0385	-0.0169	-0.0423	0	NA	NA	0
"X5917"	-0.5254	-0.4634	-0.1481	-0.4353	-0.3411	0.2903	-0.2407	-0.2847
"X592"	-0.3115	-0.5263	-0.4419	-0.1589	-0.2563	-0.4667	-0.5277	0.1166
"X5920"	-0.0606	-0.0175	-0.0526	-0.0937	-0.0857	0	0	0.2241
"X5924"	-0.0141	-0.0417	NA	-0.0278	NA	NA	-0.0952	NA
"X5926"	-0.0127	NA	-0.0667	-0.013	-0.0541	-0.0476	0	NA
"X5932"	-0.0526	-0.0526	-0.0164	-0.04	NA	NA	-0.1	-0.1389
"X5933"	-0.0879	-0.1154	-0.0877	-0.0986	-0.0278	0	-0.0698	-0.2308
"X5937"	-0.56	-0.7576	-0.2653	-0.5102	-0.5652	-0.6364	-0.6296	-0.451
"X5938"	-0.0294	0	NA	NA	-0.0133	0.6429	NA	NA
"X5941"	-0.1765	-0.875	-0.0323	-0.0833	0	-0.8333	-0.9167	-0.8222
"X5943"	-0.0811	-0.0526	0	NA	NA	0	-0.0698	-0.025
"X5946"	NA	NA	0	NA	-0.0145	-0.0476	0	NA
"X5947"	NA	-0.0345	-0.0323	NA	-0.0526	-0.1	-0.0222	NA
"X595"	-0.013	0	-0.1228	-0.013	-0.1471	-0.1	-0.0222	-0.038
"X5955"	-0.4249	-0.4442	-0.3061	-0.3565	-0.1782	0.0351	-0.25	-0.25
"X5957"	-0.0286	-0.0566	-0.0667	NA	-0.0448	0	-0.0244	0.4803
"X5958"	NA	-0.0196	NA	0	NA	1	-0.0698	NA
"X5959"	0	NA	-0.0159	0.2276	NA	NA	NA	NA
"X5963"	-0.0606	0	-0.0638	-0.2203	-0.1054	0.4359	-0.0222	-0.0423
"X597"	-0.039	0	-0.0159	0	-0.0541	0	-0.122	-0.0123
